LPAL,LPAL_LIN,ROIL_LIN,ROIL_LINF,ROIL_LINF_LIN,ROIL_LINF_PRUNE,ROIL_LIN_PRUNE,GAIL,NBC,EstLInfDiff,Epsilon,Optimal,Worst,Random,S_Cover,dataset_size
-28.010962664719315,-3.185333941582883,-1461.6370859906783,-75.0278844538658,-9.883650217319008,5.608456528939579,-95.89115592302016,-1086.303762490698,-677.7902930531385,0.6740439531918048,329.68176965036486,9.626290572378087,-9414.626630182767,-2542.645914462232,39.5,1897
0.9749965369063524,-7.880230683805383,-702.4842127754324,-58.92789958252226,1.9109710131473616,-50.17075625300378,-1433.4189957470667,-1372.3187507314326,-321.065870428292,0.4054224210243848,101.39348745215368,9.626290572378087,-9414.626630182767,-2542.645914462232,44.0,2800
0.9749965369063524,-7.880230683805383,-702.4842127754371,-58.92789958252226,1.9109710131473616,-55.96407228377663,-1433.418995747106,-1372.3187507314326,-321.065870428292,0.4054224210243848,101.39348745215368,9.626290572378087,-9414.626630182767,-2542.645914462232,44.0,2800
0.9749965369063524,-7.880230683805383,-702.4842127754324,-58.92789958252226,1.9109710131473616,-55.96407228377663,-1433.418995747106,-1372.3187507314326,-321.065870428292,0.4054224210243848,101.39348745215368,9.626290572378087,-9414.626630182767,-2542.645914462232,44.0,2800
0.9749965369063524,-7.880230683805383,-702.4842127754324,-58.92789958252226,1.9109710130214412,-50.17075625300378,-1433.418995747106,-1372.3187507314326,-321.065870428292,0.4054224210243848,101.39348745215368,9.626290572378087,-9414.626630182767,-2542.645914462232,44.0,2800
0.9749965369063524,-7.880230683805383,-702.4842127754324,-58.92789958252226,1.9109710131473616,-50.17075625300378,-1433.418995747106,-1372.3187507314326,-321.065870428292,0.4054224210243848,101.39348745215368,9.626290572378087,-9414.626630182767,-2542.645914462232,44.0,2800
-17.172277801481062,-10.038292848139909,-1018.0058512479031,-32.6675524029276,-12.840341577143185,-7.363334399666559,-112.1712092642862,-790.712659636071,-390.20053422396137,0.435009326680658,241.950552882732,9.626290572378087,-9414.626630182767,-2542.645914462232,42.0,2800
-17.172277801481062,-10.038292848139909,-1018.0058512479031,-32.66755240290145,-12.840341577143185,-7.363334399666446,-112.1712092642862,-790.712659636071,-390.20053422396137,0.435009326680658,241.950552882732,9.626290572378087,-9414.626630182767,-2542.645914462232,42.0,2800
-17.172277801481062,-10.038292848139909,-1018.0058512479031,-32.66755240290145,-12.840341577143185,-7.363334399666446,-112.1712092642862,-790.712659636071,-390.20053422396137,0.435009326680658,241.950552882732,9.626290572378087,-9414.626630182767,-2542.645914462232,42.0,2800
-17.172277801481062,-10.038292848139909,-1018.0058512479031,-32.66755240290145,-12.840341577143185,-7.363334399666446,-112.1712092642862,-790.712659636071,-390.20053422396137,0.435009326680658,241.950552882732,9.626290572378087,-9414.626630182767,-2542.645914462232,42.0,2800
-17.172277801481062,-10.038292848139909,-1018.0058512479031,-32.66755240290145,-12.840341577143185,-7.363334399666446,-112.1712092642862,-790.712659636071,-390.20053422396137,0.435009326680658,241.950552882732,9.626290572378087,-9414.626630182767,-2542.645914462232,42.0,2800
-156.3257828413456,-2.2610690862929763,-601.8156816635741,-29.479127019784343,-3.6600236816266403,2.6908014479224267,-1263.357720825169,-984.8084009623794,-337.4263423206221,0.4761378153454285,66.14935533591462,9.626290572378087,-9414.626630182767,-2542.645914462232,47.25,3696
-156.3257828413456,-2.2610690862929763,-601.815681663528,-29.479127019784343,-3.6600236816266403,2.6908014479224267,-1263.357720825169,-984.8084009623794,-337.4263423206221,0.4761378153454285,66.14935533591462,9.626290572378087,-9414.626630182767,-2542.645914462232,47.25,3696
-156.3257828413456,-2.2610690862929763,-601.815681663528,-29.479127019784343,-3.6600236816266403,2.6908014479224267,-1263.357720825169,-984.8084009623794,-337.4263423206221,0.4761378153454285,66.14935533591462,9.626290572378087,-9414.626630182767,-2542.645914462232,47.25,3696
-156.3257828413456,-2.2610690862929763,-601.815681663528,-29.479127019784343,-3.6600236816266403,2.6908014479224267,-1263.357720825169,-984.8084009623794,-337.4263423206221,0.4761378153454285,66.14935533591462,9.626290572378087,-9414.626630182767,-2542.645914462232,47.25,3696
-156.3257828413456,-2.2610690862929763,-601.8156816635741,-29.479127019784343,-3.6600236816266403,2.6908014479224267,-1263.357720825169,-984.8084009623794,-337.4263423206221,0.4761378153454285,66.14935533591462,9.626290572378087,-9414.626630182767,-2542.645914462232,47.25,3696
-19.083625457618933,-47.185105907056546,-858.0599000318974,-15.522254312225332,-70.89374623766791,-31.211356371703832,-91.42416513068802,-891.5821843855608,-321.416632676869,0.3557030746913896,66.14935533598016,9.626290572378087,-9414.626630182767,-2542.645914462232,47.0,3696
-19.083625457618933,-47.185105907056546,-858.0599000318974,-15.522254312255715,-70.89374623766791,-75.01074219552434,-91.42416513068802,-891.5821843855608,-321.416632676869,0.3557030746913896,66.14935533598016,9.626290572378087,-9414.626630182767,-2542.645914462232,47.0,3696
-19.083625457618933,-47.185105907056546,-858.0599000318974,-15.522254312255715,-70.89374623766791,-75.01074219552434,-91.42416513068802,-891.5821843855608,-321.416632676869,0.3557030746913896,66.14935533598016,9.626290572378087,-9414.626630182767,-2542.645914462232,47.0,3696
-19.083625457618933,-47.185105907056546,-858.0599000318974,-15.522254312255715,-70.89374623766791,-75.01074219552434,-91.42416513068802,-891.5821843855608,-321.416632676869,0.3557030746913896,66.14935533598016,9.626290572378087,-9414.626630182767,-2542.645914462232,47.0,3696
-19.083625457618933,-47.185105907056546,-858.0599000318974,-15.522254312225332,-70.89374623766791,-75.01074219552434,-91.42416513068802,-891.5821843855608,-321.416632676869,0.3557030746913896,66.14935533598016,9.626290572378087,-9414.626630182767,-2542.645914462232,47.0,3696
-2.0561026186133637,-12.487659854541374,-582.7096994859735,5.18698059675373,-4.135060902044676,-16.61217618792778,-1221.4571493656156,-826.8682790415754,-297.38595123351547,0.4177363386126598,105.32176330161516,9.626290572378087,-9414.626630182767,-2542.645914462232,47.5,4600
-2.0561026186133637,-12.487659854541374,-582.7096994859828,5.18698059675373,-4.135060902044676,-16.61217618792778,-1221.4571493656156,-826.8682790415754,-297.38595123351547,0.4177363386126598,105.32176330161516,9.626290572378087,-9414.626630182767,-2542.645914462232,47.5,4600
-2.0561026186133637,-12.487659854541374,-582.7096994859828,5.18698059675373,-4.135060902044676,-16.61217618792778,-1221.4571493656156,-826.8682790415754,-297.38595123351547,0.4177363386126598,105.32176330161516,9.626290572378087,-9414.626630182767,-2542.645914462232,47.5,4600
-2.0561026186133637,-12.487659854541374,-582.7096994859828,5.186980596721672,-4.13506090209823,-16.61217618792778,-1221.4571493656156,-826.8682790415754,-297.38595123351547,0.4177363386126598,105.32176330161516,9.626290572378087,-9414.626630182767,-2542.645914462232,47.5,4600
-2.0561026186133637,-12.487659854541374,-582.7096994859828,5.18698059675373,-4.13506090209823,-16.61217618792778,-1221.4571493656156,-826.8682790415754,-297.38595123351547,0.4177363386126598,105.32176330161516,9.626290572378087,-9414.626630182767,-2542.645914462232,47.5,4600
-64.6193491954075,-18.03768875304647,-844.7018672156607,-26.7742899034124,-11.071951102801556,-39.88094079770311,-54.44251204723364,-523.0899352820009,-405.5041813184873,0.3954032028665519,51.49267071335533,9.626290572378087,-9414.626630182767,-2542.645914462232,45.25,4600
-64.6193491954075,-18.03768875304647,-844.7018672156607,-26.774289903407436,-11.071951102801556,-39.88094079770311,-54.44251204723364,-523.0899352820009,-405.5041813184873,0.3954032028665519,51.49267071335533,9.626290572378087,-9414.626630182767,-2542.645914462232,45.25,4600
-64.6193491954075,-18.03768875304647,-844.7018672156607,-26.774289903407436,-11.071951102801556,-39.88094079770311,-54.44251204723364,-523.0899352820009,-405.5041813184873,0.3954032028665519,51.49267071335533,9.626290572378087,-9414.626630182767,-2542.645914462232,45.25,4600
-64.6193491954075,-18.03768875304647,-844.7018672156607,-26.7742899034124,-11.071951102801556,-39.88094079770311,-54.44251204723364,-523.0899352820009,-405.5041813184873,0.3954032028665519,51.49267071335533,9.626290572378087,-9414.626630182767,-2542.645914462232,45.25,4600
-64.6193491954075,-18.03768875304647,-844.7018672156607,-26.7742899034124,-11.071951102801556,-39.88094079770311,-54.44251204723364,-523.0899352820009,-405.5041813184873,0.3954032028665519,51.49267071335533,9.626290572378087,-9414.626630182767,-2542.645914462232,45.25,4600
1.709133856597569,-5.480452924844597,-196.8164896353031,-6.729902857045531,0.38573509013402085,-11.41422010904138,-1152.843569730392,-1186.6620059429845,-307.68440338738105,0.3607307125174892,88.03844088694261,9.626290572378087,-9414.626630182767,-2542.645914462232,49.5,5496
1.709133856597569,-5.480452924844597,-196.8164896353031,-6.729902857045531,0.38573509013402085,-11.41422010904138,-1152.843569730392,-1186.6620059429845,-307.68440338738105,0.3607307125174892,88.03844088694261,9.626290572378087,-9414.626630182767,-2542.645914462232,49.5,5496
1.709133856597569,-5.480452924844597,-196.8164896353031,-6.729902857045531,0.38573509013402085,-11.41422010904138,-1152.843569730392,-1186.6620059429845,-307.68440338738105,0.3607307125174892,88.03844088694261,9.626290572378087,-9414.626630182767,-2542.645914462232,49.5,5496
1.709133856597569,-5.480452924844597,-196.8164896353031,-6.729902857045531,0.38573509013402085,-11.41422010904138,-1152.843569730392,-1186.6620059429845,-307.68440338738105,0.3607307125174892,88.03844088694261,9.626290572378087,-9414.626630182767,-2542.645914462232,49.5,5496
1.709133856597569,-5.480452924844597,-196.8164896353031,-6.729902857045531,0.38573509013402085,-11.41422010904138,-1152.8435697303987,-1186.6620059429845,-307.68440338738105,0.3607307125174892,88.03844088694261,9.626290572378087,-9414.626630182767,-2542.645914462232,49.5,5496
-2.4794012985725504,-34.97987359407768,-1098.0666711123242,-31.38772037511391,-62.64562456769242,-50.376328435306604,-29.880421354778115,-790.6236794518676,-208.63171236837863,0.2098767016357627,48.40604414733162,9.626290572378087,-9414.626630182767,-2542.645914462232,53.0,5496
-2.4794012985725504,-34.97987359407768,-1098.0666711123242,-31.38772037511391,-62.64562456769242,-50.376328435306604,-29.880421354779774,-790.6236794518676,-208.63171236837863,0.2098767016357627,48.40604414733162,9.626290572378087,-9414.626630182767,-2542.645914462232,53.0,5496
-2.4794012985725504,-34.97987359407768,-1098.0666711123242,-31.38772037511391,-62.64562456769242,-50.376328435306604,-29.880421354778115,-790.6236794518676,-208.63171236837863,0.2098767016357627,48.40604414733162,9.626290572378087,-9414.626630182767,-2542.645914462232,53.0,5496
-2.4794012985725504,-34.97987359407768,-1098.0666711123242,-31.38772037511391,-62.64562456769242,-50.376328435306604,-29.880421354779774,-790.6236794518676,-208.63171236837863,0.2098767016357627,48.40604414733162,9.626290572378087,-9414.626630182767,-2542.645914462232,53.0,5496
-2.4794012985725504,-34.97987359407768,-1098.0666711123242,-31.38772037511391,-62.64562456769242,-50.376328435306604,-29.880421354778115,-790.6236794518676,-208.63171236837863,0.2098767016357627,48.40604414733162,9.626290572378087,-9414.626630182767,-2542.645914462232,53.0,5496
-9.836272718784736,-18.801218525766046,-195.43815400820537,-4.642270977227546,-8.048597685461107,-24.256472130620566,-1042.4985540453192,-985.9024150070264,-325.0805490332917,0.3791882644533251,182.87607949247536,9.626290572378087,-9414.626630182767,-2542.645914462232,50.5,6400
-9.836272718784736,-18.801218525766046,-195.43815400820026,-4.642270977227546,-8.048597685461107,-24.256472130620566,-1042.4985540453192,-985.9024150070264,-325.0805490332917,0.3791882644533251,182.87607949247536,9.626290572378087,-9414.626630182767,-2542.645914462232,50.5,6400
-9.836272718784736,-18.801218525766046,-195.43815400820537,-4.642270977227546,-8.048597685461107,-24.256472130624637,-1042.4985540453245,-985.9024150070264,-325.0805490332917,0.3791882644533251,182.87607949247536,9.626290572378087,-9414.626630182767,-2542.645914462232,50.5,6400
-9.836272718784736,-18.801218525766046,-195.43815400820537,-4.642270977227546,-8.048597685461107,-24.256472130624637,-1042.4985540453192,-985.9024150070264,-325.0805490332917,0.3791882644533251,182.87607949247536,9.626290572378087,-9414.626630182767,-2542.645914462232,50.5,6400
-9.836272718784736,-18.801218525766046,-195.43815400820537,-4.642270977227546,-8.048597685461107,-24.256472130624637,-1042.4985540453192,-985.9024150070264,-325.0805490332917,0.3791882644533251,182.87607949247536,9.626290572378087,-9414.626630182767,-2542.645914462232,50.5,6400
-89.05472514238114,-103.55882636699174,-815.5245466003064,-103.08685120646912,-96.14181656248135,-56.867307229505926,-797.3338253368006,-958.069678824844,-342.42467464412863,0.3605656043473746,51.21825170228863,9.626290572378087,-9414.626630182767,-2542.645914462232,52.0,6400
-89.05472514238114,-103.55882636699174,-815.5245466003064,-103.08685120646912,-96.14181656248135,-56.867307229505926,-797.3338253368006,-958.069678824844,-342.42467464412863,0.3605656043473746,51.21825170228863,9.626290572378087,-9414.626630182767,-2542.645914462232,52.0,6400
-89.05472514238114,-103.55882636699174,-815.5245466003064,-103.08685120646912,-96.14181656248135,-56.867307229505926,-797.3338253368006,-958.069678824844,-342.42467464412863,0.3605656043473746,51.21825170228863,9.626290572378087,-9414.626630182767,-2542.645914462232,52.0,6400
-89.05472514238114,-103.55882636699174,-815.5245466003064,-103.08685120646912,-96.14181656248135,-56.867307229505926,-797.3338253368006,-958.069678824844,-342.42467464412863,0.3605656043473746,51.21825170228863,9.626290572378087,-9414.626630182767,-2542.645914462232,52.0,6400
-89.05472514238114,-103.55882636699174,-815.5245466003064,-103.08685120646537,-96.14181656248135,-95.83956007934482,-797.3338253368006,-958.069678824844,-342.42467464412863,0.3605656043473746,51.21825170228863,9.626290572378087,-9414.626630182767,-2542.645914462232,52.0,6400
-66.66299839333095,-11.706457848882073,-179.4214285701753,-5.057745437007843,-2.829850523180812,-20.525031106851024,-1090.795875873797,-952.1870953446404,-344.9135364474237,0.3059206768897304,45.2831635337806,9.626290572378087,-9414.626630182767,-2542.645914462232,52.0,7296
-66.66299839333095,-11.706457848882073,-179.4214285701753,-5.057745437007843,-2.829850523180812,-20.525031106851024,-1090.795875873797,-952.1870953446404,-344.9135364474237,0.3059206768897304,45.2831635337806,9.626290572378087,-9414.626630182767,-2542.645914462232,52.0,7296
-66.66299839333095,-11.706457848882073,-179.4214285701753,-5.057745437007843,-2.829850523180812,-20.525031106847234,-1090.795875873782,-952.1870953446404,-344.9135364474237,0.3059206768897304,45.2831635337806,9.626290572378087,-9414.626630182767,-2542.645914462232,52.0,7296
-66.66299839333095,-11.706457848882073,-179.4214285701753,-5.057745437007843,-2.829850523180812,-20.525031106851024,-1090.795875873797,-952.1870953446404,-344.9135364474237,0.3059206768897304,45.2831635337806,9.626290572378087,-9414.626630182767,-2542.645914462232,52.0,7296
-66.66299839333095,-11.706457848882073,-179.4214285701753,-5.057745437007843,-2.829850523180812,-20.525031106847234,-1090.795875873797,-952.1870953446404,-344.9135364474237,0.3059206768897304,45.2831635337806,9.626290572378087,-9414.626630182767,-2542.645914462232,52.0,7296
-32.64432845000587,-5.674527728814347,-958.8551465175483,2.5139534036409863,-2.9325437538431,6.098692774137611,-681.4999253352063,-1567.9775234418382,-218.52710134077563,0.2499086149272158,45.28316353384974,9.626290572378087,-9414.626630182767,-2542.645914462232,53.0,7296
-32.64432845000587,-5.674527728814347,-958.8551465175483,2.5139534036880735,-2.9325437538431,6.098692774137611,-681.4999253352063,-1567.9775234418382,-218.52710134077563,0.2499086149272158,45.28316353384974,9.626290572378087,-9414.626630182767,-2542.645914462232,53.0,7296
-32.64432845000587,-5.674527728814347,-958.8551465175483,2.5139534036409863,-2.9325437538431,6.098692774137611,-681.4999253352063,-1567.9775234418382,-218.52710134077563,0.2499086149272158,45.28316353384974,9.626290572378087,-9414.626630182767,-2542.645914462232,53.0,7296
-32.64432845000587,-5.674527728814347,-958.8551465177828,2.5139534036880735,-2.932543753842982,6.098692774137611,-681.4999253352063,-1567.9775234418382,-218.52710134077563,0.2499086149272158,45.28316353384974,9.626290572378087,-9414.626630182767,-2542.645914462232,53.0,7296
-32.64432845000587,-5.674527728814347,-958.8551465175483,2.5139534036880735,-2.9325437538431,6.098692774137611,-681.4999253352063,-1567.9775234418382,-218.52710134077563,0.2499086149272158,45.28316353384974,9.626290572378087,-9414.626630182767,-2542.645914462232,53.0,7296
-64.05888452735144,-15.215992566781564,-715.2996102231748,-77.92689709724506,-30.335242861801124,-20.89340145524742,-36.833844701528264,-1033.554462177837,-303.6167861095999,0.2934824654028771,50.006295482228,9.626290572378087,-9414.626630182767,-2542.645914462232,52.25,8199
-64.05888452735144,-15.215992566781564,-715.2996102231748,-77.92689709724506,-30.335242861801124,-20.89340145524742,-36.83384470150325,-1033.554462177837,-303.6167861095999,0.2934824654028771,50.006295482228,9.626290572378087,-9414.626630182767,-2542.645914462232,52.25,8199
-64.05888452735144,-15.215992566781564,-715.2996102231748,-77.9268970972474,-30.335242861801124,-20.89340145524742,-36.833844701528264,-1033.554462177837,-303.6167861095999,0.2934824654028771,50.006295482228,9.626290572378087,-9414.626630182767,-2542.645914462232,52.25,8199
-64.05888452735144,-15.215992566781564,-715.2996102231748,-77.92689709724506,-30.335242861801124,-20.89340145524742,-36.833844701528264,-1033.554462177837,-303.6167861095999,0.2934824654028771,50.006295482228,9.626290572378087,-9414.626630182767,-2542.645914462232,52.25,8199
-64.05888452735144,-15.215992566781564,-715.2996102231748,-77.9268970972474,-30.335242861791954,-20.89340145524742,-36.83384470150325,-1033.554462177837,-303.6167861095999,0.2934824654028771,50.006295482228,9.626290572378087,-9414.626630182767,-2542.645914462232,52.25,8199
-21.721329566392733,1.5392115099949462,-1107.0977826819626,-6.817906309549221,5.874202526582839,7.06788703955904,-786.1629304073367,-899.1815618549327,-346.0458741277374,0.3751005904064057,262.1230770792526,9.626290572378087,-9414.626630182767,-2542.645914462232,51.74999999999999,8199
-21.721329566392733,1.5392115099949462,-1107.0977826819626,-6.817906309549221,5.874202526582839,7.06788703955904,-786.1629304073367,-899.1815618549327,-346.0458741277374,0.3751005904064057,262.1230770792526,9.626290572378087,-9414.626630182767,-2542.645914462232,51.74999999999999,8199
-21.721329566392733,1.5392115099949462,-1107.0977826819626,-6.817906309549221,5.874202526582839,7.067887039558356,-786.1629304073698,-899.1815618549327,-346.0458741277374,0.3751005904064057,262.1230770792526,9.626290572378087,-9414.626630182767,-2542.645914462232,51.74999999999999,8199
-21.721329566392733,1.5392115099949462,-1107.0977826819626,-6.817906309549221,5.874202526582839,7.067887039558356,-786.1629304073367,-899.1815618549327,-346.0458741277374,0.3751005904064057,262.1230770792526,9.626290572378087,-9414.626630182767,-2542.645914462232,51.74999999999999,8199
-21.721329566392733,1.5392115099949462,-1107.0977826819626,-6.817906309549221,5.874202526582839,7.06788703955904,-786.1629304073367,-899.1815618549327,-346.0458741277374,0.3751005904064057,262.1230770792526,9.626290572378087,-9414.626630182767,-2542.645914462232,51.74999999999999,8199
-11.146525262677043,-5.766503411085296,-702.7434832109193,-22.15847191633704,-3.3152431301423166,6.3346803272049685,-35.0434963293565,-1505.387927671814,-270.710209380245,0.2479152900983146,193.5644277786491,9.626290572378087,-9414.626630182767,-2542.645914462232,52.5,9099
-11.146525262677043,-5.766503411085296,-702.7434832109193,-22.15847191633704,-3.3152431301423166,6.3346803272049685,-35.0434963293565,-1505.387927671814,-270.710209380245,0.2479152900983146,193.5644277786491,9.626290572378087,-9414.626630182767,-2542.645914462232,52.5,9099
-11.146525262677043,-5.766503411085296,-702.7434832109193,-22.15847191633704,-3.3152431301423166,-27.235848942187275,-35.0434963293565,-1505.387927671814,-270.710209380245,0.2479152900983146,193.5644277786491,9.626290572378087,-9414.626630182767,-2542.645914462232,52.5,9099
-11.146525262677043,-5.766503411085296,-702.7434832109193,-22.15847191633704,-3.3152431301423166,6.3346803272049685,-35.043496329356316,-1505.387927671814,-270.710209380245,0.2479152900983146,193.5644277786491,9.626290572378087,-9414.626630182767,-2542.645914462232,52.5,9099
