ROIL_LINF,ROIL_LINF_LIN,Epsilon,Optimal,Random,True_Epsilon,LPAL_Rad,LPAL
-627.8614953941036,-515.6381565384298,1337.9662752188267,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-632.0351148234098,-521.7638010395715,1379.2318177261209,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-636.2087342604484,-529.8979496471745,1420.497360233415,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-640.3823536603351,-536.2552126543345,1461.7629027407093,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-644.5559731001817,-545.7713865180248,1503.0284452480034,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-648.7295924963462,-551.7426577487641,1544.2939877552976,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-652.9032119138636,-558.9924490836501,1585.559530262592,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-657.0768313340735,-565.7016900224706,1626.8250727698862,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-661.250450757042,-572.9393949405032,1668.0906152771804,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-665.4240701837732,-580.9668494447117,1709.3561577844746,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-669.5976896263601,-589.6020770239395,1750.6217002917688,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-673.7713090535012,-603.4316256763276,1791.887242799063,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-679.3533061469777,-605.331018449039,1833.1527853063574,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-689.7167569439383,-617.1072549254704,1874.4183278136516,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-700.0802077474727,-628.602975771832,1915.6838703209457,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-710.4436585357364,-640.2564903738023,1956.94941282824,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-720.8071093314761,-652.0790716976442,1998.2149553355341,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-731.170560127312,-663.879125468494,2039.4804978428283,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-741.534010924923,-675.6791792405361,2080.7460403501227,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-751.8974617206425,-687.4792330124751,2122.011582857417,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-762.2609125172239,-699.2792867854906,2163.277125364711,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-772.6243595598883,-711.0793399192323,2204.542667872005,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-782.987814109378,-722.8793936924179,2245.8082103792995,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-793.3512649054661,-734.6794474643209,2287.073752886594,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-803.7147157008774,-746.4943802320004,2328.339295393888,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-814.0781664980441,-758.1927874048404,2369.6048379011822,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-824.4416173063496,-769.8855131247976,2410.870380408476,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-834.8050680892413,-781.6040321409116,2452.1359229157706,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-845.1685188958568,-793.4120391770792,2493.401465423065,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-855.53196968224,-805.1886952613208,2534.667007930359,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-865.8954204785753,-816.9653513450492,2575.9325504376534,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-876.258871274076,-828.6905117277572,2617.1980929449473,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-886.6223220721122,-840.4034770133735,2658.4636354522418,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
-896.9857728719529,-852.1164422999328,2699.7291779595357,490.2017594959961,-645.1212834541194,1799.819451973024,374.47641682930305,-633.9533725224378
