LIN_REG,ROIL_P_REG,NBC_REG,GAIL_REG,LPAL_REG,OPT_REG,RAND_REG,WORST_REG,dataset_size
5609.333963057523,11121.460640048068,9811.160243177623,9760.436534698194,11112.649415150547,11209.620643694363,8806.485158652245,10985.134289744785,3696
5790.058416094298,11482.791253581398,9870.67615041673,9249.648071966916,11433.098619651124,11571.081792424984,9167.946307382867,10985.122047087714,4600
5760.121166230589,11446.032372956995,9938.998170679375,9245.09924729501,11421.857961595053,11512.331886560332,9109.196401518215,10983.997453224949,4600
5596.7327959214745,11133.893060085,9870.93693755988,9026.430111351101,11001.749581992523,11184.686053639345,8781.550568597228,10984.866545527706,4600
5620.368020704734,11138.966701059626,9585.845846098651,9282.574284049648,11138.109525347234,11232.27739338881,8829.141908346692,10984.545655344758,4600
5500.660438118995,10926.603734372828,9571.964050527056,9159.236773808587,10879.969070577827,10993.08386469097,8589.948379648853,10984.324018871122,4600
5742.64741156294,11394.529200078863,9815.415128370732,9581.44913237558,11364.002509247759,11476.278679178795,9073.143194136677,10985.103151271189,5496
5592.768720937276,11111.977207452066,9433.408986890772,9221.584297439158,11071.213848326992,11176.55246295062,8773.416977908502,10985.071986248015,5496
5853.663006732504,11632.374403020982,9943.717324010911,9937.591807905615,11588.738430559277,11697.857377133083,9294.721892090965,10985.55564365603,5496
5539.838460231605,11015.088579171785,9599.208665786957,8768.11858864671,10978.439103451026,11071.22628703068,8668.090801988563,10984.537640756633,5496
5758.7597799645955,11417.517636417588,9717.721747271276,9295.026240517622,11282.881239053355,11507.963752128519,9104.828267086401,10985.642815124775,5496
5669.042728686561,11253.791554414036,9752.521599039823,9498.960363814038,11225.948223101648,11329.106768522935,8925.971283480818,10985.06569617429,6400
5628.645785661441,11184.432285177005,9577.938876934875,9643.006789565912,11143.146695951247,11247.94531360127,8844.809828559153,10985.433265045684,6400
5625.056097630656,11178.736748436653,9628.673213288072,9238.366183863234,11148.681480073861,11242.433497024054,8839.298011981937,10983.765705561362,6400
5534.349573443588,10984.302046230356,9698.174227880823,9053.659676992524,11007.88269441784,11059.562340650698,8656.42685560858,10985.22381356058,6400
5699.0144731269975,11320.331493322774,9633.798993445176,9063.382082398522,11299.0701348971,11389.995985904598,8986.86050086248,10984.119967673496,6400
5664.50568767172,11244.843310503242,9555.849181241705,9114.85386522548,11217.122758923602,11320.03270630359,8916.897221261472,10985.065676363953,7296
5739.956748598685,11405.349252505628,9688.57920196672,9006.24486000795,11354.233686250469,11471.345054193192,9068.209569151075,10984.655450328273,7296
5641.955553954321,11212.861233040567,9501.09118702986,9409.456195395409,11169.476501545318,11275.108793902378,8871.97330886026,10984.889321330365,7296
5491.366245353625,10877.10462001923,9524.81624873832,8738.24470143055,10900.95945402772,10975.317743017862,8572.182257975745,10983.501755013493,7296
5473.757335508343,10773.341498344898,9500.630310833578,8392.323168922052,10864.851466030746,10939.174410409709,8536.038925367591,10984.427267931082,7296
5642.868160878318,11203.913084630047,9517.037966149848,9276.089346774846,11173.033892351728,11276.80443944576,8873.668954403642,10985.018889634983,8199
5385.287929493745,10682.071023357115,9015.294377538597,8563.732845235863,10622.311507676653,10763.655534596064,8360.520049553947,10983.007331715526,8199
5627.849872841363,11170.82667481937,9559.80011888314,8961.825936848842,11148.677201269957,11247.5634899585,8844.428004916383,10984.22326304833,8199
5277.210841601588,10475.185816631712,9062.270172839684,8684.522860367366,10458.45049701842,10546.209726009063,8143.074240966946,10984.298964518215,8199
5465.473158790716,10865.359479780236,9423.281106249222,9039.444573614266,10838.969517035086,10923.227237901572,8520.091752859455,10983.806087003964,8199
5356.241537940253,10621.643056322227,9160.888435718905,8600.663227699613,10611.93159030478,10704.255536945264,8301.120051903146,10984.314546259344,9099
5250.495759807322,10441.970824221722,9038.685037970981,8683.931036878676,10315.938244728794,10494.15388422932,8091.018399187202,10982.924642709426,9099
5667.4593898911335,11250.414237057092,9524.620155534856,8593.06498641657,11219.641396348166,11325.571223846871,8922.435738804754,10985.434563259498,9099
5353.048215852416,10640.050835560593,9265.226388490766,8365.846419349387,10622.791195727246,10698.537875940225,8295.402390898107,10983.64556308871,9099
5630.809261239866,11186.76997929829,9615.36518027704,8576.556703182887,11158.722387620768,11253.558905403324,8850.423420361207,10984.146624400511,9099
5653.837403033935,11232.979492556962,9291.930291378783,9272.068542434177,11139.41015477427,11298.401086019036,8895.265600976918,10985.360727372934,9999
5666.789456575712,11163.97715533086,9377.707293840072,9356.46255784479,11216.085478400084,11324.791694023272,8921.656208981154,10984.874226452255,9999
5675.91347155491,11274.758088512044,9481.776391379362,9207.587580871448,11234.735674833457,11342.386838798797,8939.25135375668,10985.527111635125,9999
5494.257985026918,10918.677861713722,9140.250298816984,8884.102196368582,10875.648099861022,10979.45954273487,8576.324057692753,10985.143434643069,9999
5457.282008859741,10831.951950103828,9322.127782702675,9133.138395786758,10808.020872595946,10907.264077893078,8504.12859285096,10983.386947150508,9999
