LIN_REG,NBC_REG,GAIL_REG,LPAL_REG,OPT_REG,RAND_REG,WORST_REG,dataset_size
15.446759792982704,33.17414203256146,48.56025560304606,31.39517215815546,23.145948894033978,48.3058036388212,76.16392211531854,5496
7.468211290747064,32.43724846463161,47.50144569423172,19.09656486753731,11.659810285420193,47.856920727180835,75.71503920367817,5496
11.93280321477097,34.60289952625453,47.00366703928037,24.422694306240942,17.492249382996263,48.209912271086665,76.068030747584,5496
5.592622852144146,31.60404702367825,47.80440574423865,17.261195100591223,8.549882676996305,47.481067836973466,75.3391863134708,6400
9.484482847034116,31.051475478988834,47.40863668860277,53.129276157087986,14.332184633481688,47.63687602020005,75.49499449669739,6400
11.140032143681765,33.14920973591356,47.50671457715913,26.64624060250698,16.723094840350228,47.940746409523086,75.79886488602043,6400
16.46514600196788,36.458935057902266,47.589958798333186,32.88213508532472,24.662023316013745,48.15165075079108,76.00976922728842,6400
5.598885973650965,31.16017459681555,45.75333228700748,20.41963463659316,9.026779987703748,47.577670582568686,75.43578905906602,6400
5.2095810460460825,33.74381346827522,47.58619763491285,32.0779795731691,8.045007724388384,47.481067836973466,75.3391863134708,7296
13.313076774577198,35.64618236616627,47.73715731948933,28.01628216518374,20.56536435626316,47.96983441189019,75.82795288838753,7296
5.105326840826038,31.07456951245186,47.982699079063295,17.51659700917304,8.267124264967634,47.38321973430354,75.24133821080088,7296
5.864524172372796,33.54639850881557,47.564730565091324,18.21770237431963,8.869906959122957,47.682813752582405,75.54093222907974,7296
2.8010050435128875,32.34648093805856,46.94921659329239,42.36924484049169,4.990411157033705,47.522923827886046,75.38104230438339,7296
4.873091403568296,32.43686906958774,45.347032051358354,17.001383178597138,7.473646069153432,47.481067836973466,75.3391863134708,8199
7.152967049709062,31.3786510315322,47.299868762836084,17.069707131091945,11.419096251725463,47.74070159782087,75.59882007431821,8199
2.7443827308790247,32.596049727309264,47.283478254034776,30.945057096838013,4.410146371957893,47.32253660837836,75.1806550848757,8199
9.759750772369514,32.83117156764902,47.73980682182598,30.892052328892134,15.005689036396149,47.66249567939312,75.52061415589046,8199
2.5134920021945106,29.831262761457623,45.87875090293258,13.625175780090316,4.526951565606154,47.510465163620324,75.36858364011766,8199
8.890002999669761,36.324841609433975,46.113651682960835,20.80169826377937,13.320493003481388,47.81933524614831,75.67745372264565,9099
2.8261985084691332,27.61563731286219,45.82528710377315,14.845444008147354,4.40736322817088,47.38404348389136,75.2421619603887,9099
11.166413626613036,30.9360189873544,47.71431166093926,27.209804964762498,16.933767122192734,48.059013058510914,75.91713153500825,9099
2.5244153541174654,29.759272435356763,47.274309538368854,14.52204643579448,4.0535844470106355,47.23215464549219,75.09027312198953,9099
10.365607189173545,32.54643886476134,47.7671499157167,23.55348599391081,15.496437286022598,47.75116644939621,75.60928492589355,9099
13.676899845463694,33.1425273680228,47.16882225385923,25.5019067444602,21.14744851389466,48.07394125271634,75.93205972921368,9999
4.5975957852122065,29.133547833369505,47.11189421775042,26.08219546878334,7.307879542143752,47.4508807115547,75.30899918805204,9999
3.303810385923043,30.562482927687398,46.90360778093172,15.004816860511497,4.943001317691369,47.350005998875076,75.20812447537241,9999
8.496986494159643,31.552402784109148,46.77638926092877,18.515902857003653,13.588280575022338,47.61844214483298,75.47656062133032,9999
3.3254472104680417,30.98965476555739,45.71867843017128,25.601134283790316,5.724029641325188,47.276125740742515,75.13424421723985,9999
